merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,MCC_Desc,merchant_country,merchant_risk_segment,event_date,transaction_count,total_amount,fraud_rate,cnp_rate,chargeback_rate_30d,refund_rate_7d,mcc_mismatch_rate,volume_spike_rate,settlement_account_changes_30d,avg_ip_risk,laundering_risk_score,risk_event_type
M0000973,MID158115278,MERCHANT_00973,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,75,14702.18,0.13333333333333333,0.3466666666666667,0.12,0.1772604421325989,0.02666666666666667,0.06666666666666667,2,21.725333333333335,41.5,chargeback_watch
M0000974,MID634166767,MERCHANT_00974,5814,Fast Food Restaurants,IND,LOW,2025-06-30,78,13018.41,0.16666666666666666,0.28205128205128205,0.08974358974358974,0.17311235402014477,0.0,0.02564102564102564,0,22.805128205128206,29.6,chargeback_watch
M0000975,MID296623850,MERCHANT_00975,6051,Non-Financial Institutions - Currency Dealers,AUS,LOW,2025-06-30,93,12998.02,0.17204301075268819,0.3010752688172043,0.053763440860215055,0.10402227700953502,0.043010752688172046,0.021505376344086023,2,22.59784946236559,35.6,normal_monitoring
M0000976,MID377996318,MERCHANT_00976,4722,Travel Agencies,GBR,LOW,2025-06-30,70,13658.78,0.1,0.3142857142857143,0.02857142857142857,0.1386452341832507,0.02857142857142857,0.02857142857142857,0,21.207142857142856,22.4,normal_monitoring
M0000977,MID654740832,MERCHANT_00977,5094,"Jewelry, Watches, Silverware",GBR,HIGH,2025-06-30,107,19984.4,0.2616822429906542,0.2897196261682243,0.1308411214953271,0.2837169672622187,0.09345794392523364,0.1308411214953271,3,21.200934579439252,90.7,merchant_laundering_watch
M0000978,MID642296930,MERCHANT_00978,5411,"Grocery Stores, Supermarkets",USA,MEDIUM,2025-06-30,68,9295.49,0.1323529411764706,0.23529411764705882,0.029411764705882353,0.15261845579325536,0.029411764705882353,0.04411764705882353,2,20.31764705882353,44.9,normal_monitoring
M0000979,MID583304592,MERCHANT_00979,5732,Electronics Sales,ARE,LOW,2025-06-30,62,10250.48,0.22580645161290322,0.27419354838709675,0.06451612903225806,0.09814704290312967,0.016129032258064516,0.04838709677419355,3,26.09193548387097,49.5,normal_monitoring
M0000980,MID575148340,MERCHANT_00980,7994,Video Game Arcades,GBR,LOW,2025-06-30,76,9273.970000000001,0.13157894736842105,0.4342105263157895,0.09210526315789473,0.18469562606900353,0.0,0.02631578947368421,0,20.836842105263155,21.0,chargeback_watch
M0000981,MID573336803,MERCHANT_00981,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,56,6543.09,0.125,0.35714285714285715,0.08928571428571429,0.15593012501374395,0.0,0.05357142857142857,0,19.267857142857142,24.7,chargeback_watch
M0000982,MID286837411,MERCHANT_00982,5094,"Jewelry, Watches, Silverware",GBR,LOW,2025-06-30,62,8360.630000000001,0.14516129032258066,0.3870967741935484,0.16129032258064516,0.1224409407288199,0.016129032258064516,0.03225806451612903,0,25.07741935483871,30.8,chargeback_watch
M0000983,MID557821024,MERCHANT_00983,5812,"Eating Places, Restaurants",USA,MEDIUM,2025-06-30,57,9275.71,0.17543859649122806,0.38596491228070173,0.07017543859649122,0.16576328834885437,0.03508771929824561,0.05263157894736842,5,21.382456140350875,74.6,normal_monitoring
M0000984,MID381846299,MERCHANT_00984,5411,"Grocery Stores, Supermarkets",ARE,LOW,2025-06-30,78,10427.28,0.16666666666666666,0.2564102564102564,0.14102564102564102,0.1909093802719979,0.02564102564102564,0.01282051282051282,0,26.21282051282051,35.3,chargeback_watch
M0000985,MID523015320,MERCHANT_00985,5411,"Grocery Stores, Supermarkets",NGA,LOW,2025-06-30,54,8097.21,0.14814814814814814,0.25925925925925924,0.07407407407407407,0.11572221404173223,0.07407407407407407,0.037037037037037035,0,24.385185185185183,26.0,normal_monitoring
M0000986,MID457002884,MERCHANT_00986,4829,Wire Transfer Money Orders,IND,LOW,2025-06-30,63,9275.57,0.09523809523809523,0.31746031746031744,0.047619047619047616,0.08650910560087925,0.015873015873015872,0.06349206349206349,0,20.65714285714286,18.1,normal_monitoring
M0000987,MID383798088,MERCHANT_00987,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,68,9445.55,0.11764705882352941,0.35294117647058826,0.04411764705882353,0.09277968009389784,0.014705882352941176,0.014705882352941176,4,21.305882352941175,56.3,normal_monitoring
M0000988,MID998539984,MERCHANT_00988,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,64,9862.89,0.15625,0.1875,0.109375,0.16802957187007792,0.046875,0.09375,0,20.5625,25.7,chargeback_watch
M0000989,MID624226029,MERCHANT_00989,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,64,5382.46,0.171875,0.25,0.09375,0.10097458982669509,0.015625,0.015625,0,20.9171875,26.4,chargeback_watch
M0000990,MID235118856,MERCHANT_00990,4829,Wire Transfer Money Orders,DEU,LOW,2025-06-30,76,10044.5,0.10526315789473684,0.35526315789473684,0.09210526315789473,0.13864341237488167,0.06578947368421052,0.05263157894736842,0,20.275000000000002,23.5,chargeback_watch
M0000991,MID347563601,MERCHANT_00991,5814,Fast Food Restaurants,USA,LOW,2025-06-30,74,8337.64,0.08108108108108109,0.35135135135135137,0.04054054054054054,0.06345063327803073,0.0,0.013513513513513514,0,20.57027027027027,12.1,normal_monitoring
M0000992,MID984097531,MERCHANT_00992,5411,"Grocery Stores, Supermarkets",CAN,LOW,2025-06-30,59,5953.64,0.0847457627118644,0.2033898305084746,0.11864406779661017,0.11753590311981085,0.05084745762711865,0.03389830508474576,0,19.84237288135593,18.0,chargeback_watch
M0000993,MID818187892,MERCHANT_00993,5812,"Eating Places, Restaurants",ESP,LOW,2025-06-30,72,15472.119999999999,0.05555555555555555,0.2361111111111111,0.027777777777777776,0.06654854335690039,0.027777777777777776,0.06944444444444445,0,21.290277777777778,15.0,normal_monitoring
M0000994,MID785415677,MERCHANT_00994,6051,Non-Financial Institutions - Currency Dealers,GBR,LOW,2025-06-30,70,12583.53,0.1,0.3142857142857143,0.1,0.09740721696897342,0.04285714285714286,0.04285714285714286,2,21.377142857142857,36.5,chargeback_watch
M0000995,MID377029238,MERCHANT_00995,5094,"Jewelry, Watches, Silverware",USA,LOW,2025-06-30,69,7657.93,0.14492753623188406,0.37681159420289856,0.10144927536231885,0.10295007816130011,0.043478260869565216,0.043478260869565216,0,22.47246376811594,27.8,chargeback_watch
M0000996,MID952571942,MERCHANT_00996,5814,Fast Food Restaurants,USA,LOW,2025-06-30,66,9327.43,0.13636363636363635,0.4090909090909091,0.10606060606060606,0.1801342761108372,0.030303030303030304,0.015151515151515152,0,21.078787878787878,21.7,chargeback_watch
M0000997,MID409704633,MERCHANT_00997,5411,"Grocery Stores, Supermarkets",BRA,LOW,2025-06-30,64,9875.57,0.21875,0.453125,0.09375,0.28829030710147957,0.03125,0.078125,1,27.95625,36.7,chargeback_watch
M0000998,MID750796752,MERCHANT_00998,7994,Video Game Arcades,CAN,MEDIUM,2025-06-30,63,8097.81,0.12698412698412698,0.4603174603174603,0.06349206349206349,0.09610328403015758,0.031746031746031744,0.06349206349206349,2,20.66349206349206,44.5,normal_monitoring
M0000999,MID336214302,MERCHANT_00999,5999,Miscellaneous Retail Stores,SGP,LOW,2025-06-30,67,8011.94,0.1044776119402985,0.31343283582089554,0.07462686567164178,0.11525979470806455,0.029850746268656716,0.0,0,21.013432835820897,15.2,normal_monitoring
M0001000,MID483980244,MERCHANT_01000,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,62,9726.44,0.0967741935483871,0.3548387096774194,0.03225806451612903,0.10602655568407028,0.0,0.03225806451612903,2,20.73225806451613,29.6,normal_monitoring
M0001001,MID329050771,MERCHANT_01001,4722,Travel Agencies,USA,LOW,2025-06-30,67,7033.320000000001,0.13432835820895522,0.3582089552238806,0.05970149253731343,0.11133352500564764,0.029850746268656716,0.029850746268656716,1,21.895522388059703,23.6,normal_monitoring
M0001002,MID304080482,MERCHANT_01002,5732,Electronics Sales,GBR,LOW,2025-06-30,82,15036.710000000001,0.13414634146341464,0.25609756097560976,0.06097560975609756,0.18418320634937457,0.04878048780487805,0.024390243902439025,0,19.889024390243904,21.3,normal_monitoring
M0001003,MID187384016,MERCHANT_01003,5094,"Jewelry, Watches, Silverware",USA,LOW,2025-06-30,66,12151.68,0.07575757575757576,0.3333333333333333,0.06060606060606061,0.06782637731743871,0.030303030303030304,0.06060606060606061,0,19.978787878787877,20.6,normal_monitoring
M0001004,MID114170148,MERCHANT_01004,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,67,11901.43,0.11940298507462686,0.3582089552238806,0.07462686567164178,0.12669757957487268,0.029850746268656716,0.029850746268656716,0,22.7044776119403,16.4,normal_monitoring
M0001005,MID392901373,MERCHANT_01005,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,65,8621.98,0.13846153846153847,0.3230769230769231,0.06153846153846154,0.18456274055371785,0.046153846153846156,0.015384615384615385,0,21.404615384615383,17.8,normal_monitoring
M0001006,MID862199093,MERCHANT_01006,5732,Electronics Sales,CAN,LOW,2025-06-30,63,6477.41,0.14285714285714285,0.3968253968253968,0.0,0.09926683371998558,0.015873015873015872,0.0,0,21.404761904761905,9.5,normal_monitoring
M0001007,MID148886215,MERCHANT_01007,7011,"Hotels, Motels, Resorts",GBR,LOW,2025-06-30,53,6834.37,0.1320754716981132,0.2830188679245283,0.09433962264150944,0.08423752577387231,0.0,0.0,0,24.015094339622642,20.0,chargeback_watch
M0001008,MID733635469,MERCHANT_01008,6011,Automated Cash Disbursements,ARE,MEDIUM,2025-06-30,49,5947.59,0.10204081632653061,0.22448979591836735,0.061224489795918366,0.11016869775671756,0.0,0.02040816326530612,2,26.663265306122447,44.8,normal_monitoring
M0001009,MID787060720,MERCHANT_01009,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,59,6159.16,0.2033898305084746,0.423728813559322,0.06779661016949153,0.10720883165434217,0.0,0.01694915254237288,6,21.523728813559323,66.1,normal_monitoring
M0001010,MID966320324,MERCHANT_01010,5999,Miscellaneous Retail Stores,SGP,LOW,2025-06-30,57,6601.21,0.19298245614035087,0.3333333333333333,0.03508771929824561,0.21005975638241042,0.03508771929824561,0.017543859649122806,3,20.608771929824563,48.2,normal_monitoring
M0001011,MID266323243,MERCHANT_01011,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,70,12706.5,0.08571428571428572,0.2714285714285714,0.02857142857142857,0.057802371626603094,0.02857142857142857,0.05714285714285714,0,20.76,10.5,normal_monitoring
M0001012,MID731091512,MERCHANT_01012,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,59,5390.56,0.13559322033898305,0.3898305084745763,0.01694915254237288,0.15102815213633392,0.05084745762711865,0.01694915254237288,1,21.9864406779661,34.0,normal_monitoring
M0001013,MID192691240,MERCHANT_01013,6051,Non-Financial Institutions - Currency Dealers,AUS,LOW,2025-06-30,71,9211.14,0.19718309859154928,0.38028169014084506,0.056338028169014086,0.11244577993581971,0.014084507042253521,0.056338028169014086,2,21.267605633802816,45.3,normal_monitoring
M0001014,MID816283906,MERCHANT_01014,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,64,8843.15,0.140625,0.265625,0.125,0.15067492992936632,0.03125,0.0625,1,21.0125,35.0,chargeback_watch
M0001015,MID779413396,MERCHANT_01015,5945,"Hobby, Toy, and Game Shops",IND,LOW,2025-06-30,70,9242.55,0.15714285714285714,0.37142857142857144,0.08571428571428572,0.12663752363238143,0.014285714285714285,0.04285714285714286,0,20.99142857142857,24.8,chargeback_watch
M0001016,MID777119069,MERCHANT_01016,5999,Miscellaneous Retail Stores,FRA,LOW,2025-06-30,62,9818.93,0.20967741935483872,0.3225806451612903,0.0967741935483871,0.257384121503378,0.016129032258064516,0.04838709677419355,5,22.458064516129035,70.4,chargeback_watch
M0001017,MID635924627,MERCHANT_01017,4722,Travel Agencies,AUS,LOW,2025-06-30,81,9367.59,0.14814814814814814,0.37037037037037035,0.12345679012345678,0.15353064662067079,0.024691358024691357,0.037037037037037035,0,21.27901234567901,31.4,chargeback_watch
M0001018,MID477669172,MERCHANT_01018,5999,Miscellaneous Retail Stores,ESP,MEDIUM,2025-06-30,59,8949.58,0.13559322033898305,0.23728813559322035,0.03389830508474576,0.20705640837069483,0.05084745762711865,0.03389830508474576,2,21.408474576271185,45.8,normal_monitoring
M0001019,MID885637810,MERCHANT_01019,7994,Video Game Arcades,GBR,MEDIUM,2025-06-30,67,10705.15,0.13432835820895522,0.2835820895522388,0.04477611940298507,0.13794744728427788,0.029850746268656716,0.07462686567164178,1,21.40149253731343,38.2,normal_monitoring
M0001020,MID585287137,MERCHANT_01020,5945,"Hobby, Toy, and Game Shops",IND,LOW,2025-06-30,66,10234.789999999999,0.12121212121212122,0.3484848484848485,0.045454545454545456,0.17986684651665338,0.030303030303030304,0.09090909090909091,1,21.365151515151513,27.2,normal_monitoring
M0001021,MID471958107,MERCHANT_01021,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,66,7359.58,0.09090909090909091,0.36363636363636365,0.06060606060606061,0.12748080534346076,0.015151515151515152,0.030303030303030304,0,21.59090909090909,11.6,normal_monitoring
M0001022,MID824248055,MERCHANT_01022,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,63,9111.36,0.12698412698412698,0.3968253968253968,0.047619047619047616,0.14193931094018664,0.015873015873015872,0.047619047619047616,0,22.72380952380952,16.6,normal_monitoring
M0001023,MID559121011,MERCHANT_01023,7994,Video Game Arcades,FRA,LOW,2025-06-30,71,10321.57,0.16901408450704225,0.38028169014084506,0.11267605633802817,0.09047140413383614,0.056338028169014086,0.07042253521126761,0,22.20281690140845,33.4,chargeback_watch
M0001024,MID225832973,MERCHANT_01024,5411,"Grocery Stores, Supermarkets",USA,MEDIUM,2025-06-30,67,7796.21,0.14925373134328357,0.34328358208955223,0.08955223880597014,0.10140198848058439,0.029850746268656716,0.05970149253731343,3,21.062686567164178,63.8,chargeback_watch
M0001025,MID812651202,MERCHANT_01025,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,65,5803.79,0.06153846153846154,0.3076923076923077,0.046153846153846156,0.05300824075548238,0.06153846153846154,0.03076923076923077,1,19.639999999999997,24.0,normal_monitoring
M0001026,MID663188846,MERCHANT_01026,4722,Travel Agencies,ARE,LOW,2025-06-30,59,7200.89,0.2033898305084746,0.3728813559322034,0.1016949152542373,0.21551266886191917,0.01694915254237288,0.03389830508474576,4,26.198305084745762,63.4,chargeback_watch
M0001027,MID218840621,MERCHANT_01027,5732,Electronics Sales,USA,LOW,2025-06-30,56,8232.11,0.10714285714285714,0.30357142857142855,0.07142857142857142,0.16127273055739025,0.017857142857142856,0.05357142857142857,0,19.739285714285717,17.9,normal_monitoring
M0001028,MID703232045,MERCHANT_01028,4511,"Airlines, Air Carriers",BRA,MEDIUM,2025-06-30,68,7297.09,0.20588235294117646,0.3088235294117647,0.08823529411764706,0.2913354779313285,0.014705882352941176,0.014705882352941176,2,28.53529411764706,59.4,chargeback_watch
M0001029,MID145673496,MERCHANT_01029,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,82,10948.18,0.15853658536585366,0.4024390243902439,0.10975609756097561,0.1353639711743841,0.024390243902439025,0.024390243902439025,0,21.83170731707317,26.1,chargeback_watch
M0001030,MID978504971,MERCHANT_01030,6011,Automated Cash Disbursements,USA,LOW,2025-06-30,56,5347.26,0.03571428571428571,0.21428571428571427,0.03571428571428571,0.05778692705671827,0.08928571428571429,0.03571428571428571,0,20.107142857142858,13.5,normal_monitoring
M0001031,MID657098025,MERCHANT_01031,5812,"Eating Places, Restaurants",BRA,MEDIUM,2025-06-30,78,9645.54,0.15384615384615385,0.3717948717948718,0.0641025641025641,0.1197233915911492,0.01282051282051282,0.0,4,27.97051282051282,60.2,normal_monitoring
M0001032,MID400496632,MERCHANT_01032,5411,"Grocery Stores, Supermarkets",FRA,LOW,2025-06-30,46,8802.22,0.2391304347826087,0.2826086956521739,0.06521739130434782,0.3073476707294064,0.021739130434782608,0.06521739130434782,4,21.745652173913044,61.1,normal_monitoring
M0001033,MID933955908,MERCHANT_01033,5732,Electronics Sales,GBR,LOW,2025-06-30,57,6729.1900000000005,0.17543859649122806,0.3684210526315789,0.07017543859649122,0.23143698311254665,0.017543859649122806,0.08771929824561403,0,22.826315789473682,23.5,normal_monitoring
M0001034,MID167440410,MERCHANT_01034,5814,Fast Food Restaurants,USA,LOW,2025-06-30,59,7542.03,0.13559322033898305,0.3050847457627119,0.06779661016949153,0.1200860013028845,0.05084745762711865,0.01694915254237288,0,20.198305084745762,21.2,normal_monitoring
M0001035,MID834909828,MERCHANT_01035,5999,Miscellaneous Retail Stores,USA,HIGH,2025-06-30,56,6075.3,0.10714285714285714,0.35714285714285715,0.03571428571428571,0.1438848295276735,0.0,0.05357142857142857,2,22.269642857142856,56.4,normal_monitoring
M0001036,MID560321602,MERCHANT_01036,4511,"Airlines, Air Carriers",CAN,MEDIUM,2025-06-30,64,13599.75,0.09375,0.40625,0.0625,0.11599243393070241,0.0,0.046875,5,21.975,61.0,normal_monitoring
M0001037,MID635764735,MERCHANT_01037,5732,Electronics Sales,IND,LOW,2025-06-30,64,9818.61,0.234375,0.390625,0.0625,0.19920028526789782,0.078125,0.015625,1,22.875,34.9,normal_monitoring
M0001038,MID276157931,MERCHANT_01038,5732,Electronics Sales,IND,LOW,2025-06-30,70,11271.08,0.18571428571428572,0.35714285714285715,0.05714285714285714,0.186795179318593,0.04285714285714286,0.02857142857142857,1,21.575714285714284,34.2,normal_monitoring
M0001039,MID601260373,MERCHANT_01039,5999,Miscellaneous Retail Stores,CAN,LOW,2025-06-30,66,11681.08,0.18181818181818182,0.3333333333333333,0.09090909090909091,0.248715221059374,0.030303030303030304,0.07575757575757576,0,22.301515151515154,26.9,chargeback_watch
M0001040,MID502795691,MERCHANT_01040,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,62,9074.77,0.0967741935483871,0.3225806451612903,0.04838709677419355,0.12602737418652235,0.0,0.016129032258064516,0,20.688709677419357,4.7,normal_monitoring
M0001041,MID627439292,MERCHANT_01041,4722,Travel Agencies,IND,MEDIUM,2025-06-30,59,6096.51,0.1016949152542373,0.3728813559322034,0.06779661016949153,0.09513822786665883,0.03389830508474576,0.03389830508474576,2,19.696610169491525,45.8,normal_monitoring
M0001042,MID592488489,MERCHANT_01042,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,60,7142.639999999999,0.21666666666666667,0.3,0.06666666666666667,0.23989050009110327,0.016666666666666666,0.08333333333333333,2,18.740000000000002,48.8,normal_monitoring
M0001043,MID878146671,MERCHANT_01043,7994,Video Game Arcades,SGP,LOW,2025-06-30,64,7083.14,0.0625,0.375,0.046875,0.05971976156751636,0.03125,0.0,0,20.2375,9.1,normal_monitoring
M0001044,MID645180341,MERCHANT_01044,5814,Fast Food Restaurants,CAN,LOW,2025-06-30,78,10916.94,0.0641025641025641,0.24358974358974358,0.0641025641025641,0.10520627239705785,0.01282051282051282,0.05128205128205128,0,20.360256410256408,16.0,normal_monitoring
M0001045,MID843673309,MERCHANT_01045,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,54,6677.12,0.14814814814814814,0.3888888888888889,0.1111111111111111,0.16654599198516604,0.018518518518518517,0.05555555555555555,0,20.183333333333334,28.6,chargeback_watch
M0001046,MID762561418,MERCHANT_01046,5094,"Jewelry, Watches, Silverware",ARE,MEDIUM,2025-06-30,55,7652.87,0.2909090909090909,0.32727272727272727,0.09090909090909091,0.2427571190477469,0.0,0.03636363636363636,1,26.265454545454542,47.8,chargeback_watch
