cardholder_id,historical_txn_count,historical_fraud_count,historical_chargebacks,historical_failed_auths,avg_historical_amount,std_historical_amount,p95_historical_amount,usual_online_rate,usual_international_rate,usual_contactless_rate,distinct_merchants_180d,distinct_countries_180d,top_mcc,top_country,days_since_last_historical_txn,historical_fraud_rate,historical_failed_auth_rate,historical_chargeback_rate,distinct_devices_180d,distinct_ip_hashes_180d,distinct_ip_countries_180d,avg_historical_device_risk,avg_historical_ip_risk,risky_ip_event_rate_180d,failed_login_events_180d
CH0004290,37,0,0,3,424.0951351351352,327.98968678418345,1108.65,0.7027027027027027,0.972972972972973,0.3243243243243243,35,10,5814,GBR,5,0.0,0.081081081081081,0.0,1,10,10,25.083783783783783,21.945945945945947,0.0,2
CH0004291,27,1,1,0,53.15814814814815,28.387118020603456,102.45199999999998,0.2592592592592592,0.7777777777777778,0.3333333333333333,27,9,5945,GBR,4,0.037037037037037,0.0,0.037037037037037,2,9,8,25.27037037037037,21.914814814814818,0.0,7
CH0004292,31,2,1,0,142.15193548387097,107.2952790331229,314.185,0.2903225806451613,0.6451612903225806,0.4193548387096774,31,10,5814,GBR,2,0.064516129032258,0.0,0.032258064516129,3,11,9,25.493548387096773,18.07741935483871,0.0,4
CH0004293,17,0,1,3,137.48117647058822,118.84084519233868,335.81199999999984,0.1176470588235294,0.8823529411764706,0.5882352941176471,17,6,4829,USA,1,0.0,0.1764705882352941,0.0588235294117647,1,5,5,23.91764705882353,18.947058823529414,0.0,2
CH0004294,36,1,0,1,26.585555555555555,20.145730131709858,63.5325,0.3333333333333333,0.7777777777777778,0.4444444444444444,36,9,5814,GBR,6,0.0277777777777777,0.0277777777777777,0.0,2,10,9,25.38888888888889,20.96388888888889,0.0,10
CH0004295,46,1,0,1,79.58543478260869,71.30391146218251,253.265,0.7391304347826086,0.6521739130434783,0.3695652173913043,46,10,5411,USA,3,0.0217391304347826,0.0217391304347826,0.0,2,10,9,25.3,21.419565217391302,0.0,8
CH0004296,25,0,0,0,82.4456,59.65822722530955,188.99599999999992,0.4,0.72,0.4,25,7,5411,USA,1,0.0,0.0,0.0,1,5,5,24.848000000000003,20.98,0.0,4
CH0004297,36,0,0,1,77.60222222222222,60.31930025698295,222.525,0.5,0.9166666666666666,0.3055555555555556,36,10,5999,GBR,7,0.0,0.0277777777777777,0.0,1,9,9,24.87777777777778,19.947222222222223,0.0,3
CH0004298,31,1,1,2,93.66193548387096,71.81458744198399,233.5,0.0967741935483871,0.7419354838709677,0.3548387096774194,31,10,5814,GBR,2,0.032258064516129,0.064516129032258,0.032258064516129,2,8,8,26.258064516129032,19.40967741935484,0.0,3
CH0004299,29,0,0,3,266.75310344827585,178.50134131355688,661.1019999999995,0.4482758620689655,0.4827586206896552,0.4137931034482758,28,7,5411,GBR,10,0.0,0.1034482758620689,0.0,1,7,7,25.893103448275863,21.644827586206898,0.0,4
CH0004300,32,1,0,1,53.918125,45.76867540123781,137.549,0.78125,0.625,0.375,32,9,5999,GBR,4,0.03125,0.03125,0.0,2,9,8,25.3,22.45,0.0,4
CH0004301,31,0,0,1,23.870645161290323,15.81332896335322,56.17,0.1935483870967742,0.5483870967741935,0.2580645161290322,31,8,5411,GBR,17,0.0,0.032258064516129,0.0,1,8,8,25.96451612903226,19.641935483870967,0.0,6
CH0004302,26,0,0,3,57.32153846153847,35.13107430094419,125.3925,0.1923076923076923,0.8846153846153846,0.2692307692307692,26,9,5411,GBR,3,0.0,0.1153846153846153,0.0,1,7,7,24.065384615384616,20.715384615384615,0.0,4
CH0004303,37,0,1,1,178.43513513513514,128.62084107565545,393.8739999999994,0.4324324324324324,0.6756756756756757,0.2972972972972973,37,9,5094,GBR,1,0.0,0.027027027027027,0.027027027027027,1,9,9,24.686486486486487,22.494594594594595,0.0,5
CH0004304,32,0,0,1,139.883125,93.34994705797004,257.848,0.1875,0.8125,0.40625,31,9,5999,GBR,12,0.0,0.03125,0.0,1,9,9,25.65625,19.790625,0.0,4
CH0004305,42,0,0,2,146.75357142857143,140.78925239297502,410.5344999999997,0.5,0.6904761904761905,0.4761904761904761,41,12,5814,GBR,10,0.0,0.0476190476190476,0.0,1,12,12,23.642857142857142,19.34285714285714,0.0,4
CH0004306,28,0,0,2,178.91000000000005,130.0671039915195,419.376,0.1428571428571428,0.8571428571428571,0.3928571428571428,28,7,5411,USA,1,0.0,0.0714285714285714,0.0,1,6,6,23.760714285714283,20.792857142857144,0.0,4
CH0004307,31,1,0,1,89.2441935483871,94.66737962551456,169.435,0.3225806451612903,0.967741935483871,0.3225806451612903,29,9,5732,GBR,1,0.032258064516129,0.032258064516129,0.0,2,9,8,25.893548387096775,21.93548387096774,0.0,3
CH0004308,31,0,0,1,60.585161290322574,48.66014870993633,172.70499999999998,0.6129032258064516,0.7096774193548387,0.3548387096774194,31,10,5814,USA,1,0.0,0.032258064516129,0.0,1,8,8,24.751612903225805,21.35483870967742,0.0,7
CH0004309,26,0,0,0,38.37461538461538,21.10317421257176,78.9875,0.3461538461538461,0.7307692307692307,0.3846153846153846,26,9,5814,GBR,1,0.0,0.0,0.0,1,9,9,25.71153846153846,21.75769230769231,0.0,5
CH0004310,28,0,0,2,29.162857142857145,26.456547303797887,65.74099999999999,0.3571428571428571,0.7142857142857143,0.3214285714285714,28,8,5411,USA,4,0.0,0.0714285714285714,0.0,1,8,8,24.521428571428572,23.82857142857143,0.0,5
CH0004311,36,1,0,0,92.74027777777778,159.55599361954611,169.365,0.4722222222222222,0.7222222222222222,0.5,35,9,5814,USA,4,0.0277777777777777,0.0,0.0,2,9,9,24.691666666666666,22.12222222222222,0.0,6
CH0004312,34,0,0,4,158.56764705882352,125.36578364708376,383.24799999999954,0.2941176470588235,0.9117647058823528,0.2941176470588235,33,10,5411,GBR,3,0.0,0.1176470588235294,0.0,1,10,10,24.96764705882353,20.26764705882353,0.0,4
CH0004313,29,0,0,2,107.48,105.42391132267588,333.306,0.2068965517241379,0.9655172413793104,0.3448275862068966,28,10,5411,GBR,9,0.0,0.0689655172413793,0.0,1,8,8,25.93793103448276,22.141379310344828,0.0,2
CH0004314,29,1,0,1,94.71793103448276,104.77050618850268,151.572,0.0689655172413793,1.0,0.4137931034482758,28,7,5094,GBR,24,0.0344827586206896,0.0344827586206896,0.0,2,8,7,24.56896551724138,21.779310344827586,0.0,8
CH0004315,26,0,0,3,31.749615384615385,17.33886604845178,58.6575,0.2307692307692307,0.5,0.4230769230769231,26,7,5411,GBR,4,0.0,0.1153846153846153,0.0,1,6,6,24.51923076923077,20.54615384615385,0.0,5
CH0004316,35,0,0,0,658.3265714285715,407.8599736208701,1380.8049999999996,0.4285714285714285,1.0,0.3428571428571428,35,10,5411,GBR,6,0.0,0.0,0.0,1,8,8,25.142857142857142,22.962857142857143,0.0,8
CH0004317,44,0,0,4,47.55613636363637,52.35363962896541,116.12650000000002,0.4318181818181818,0.7727272727272727,0.4545454545454545,41,10,5999,USA,2,0.0,0.0909090909090909,0.0,1,9,9,25.54318181818182,22.313636363636363,0.0,7
CH0004318,40,0,0,0,58.28625,39.32083989031118,124.54649999999992,0.2,0.575,0.375,39,8,5814,GBR,12,0.0,0.0,0.0,1,6,6,25.3125,21.0025,0.0,4
CH0004319,28,1,0,0,167.85821428571427,105.26395039256636,341.494,0.1071428571428571,0.8214285714285714,0.6071428571428571,28,9,5411,GBR,10,0.0357142857142857,0.0,0.0,2,10,9,25.264285714285712,21.42142857142857,0.0,8
CH0004320,25,0,0,1,82.00399999999999,68.17707648713997,152.1599999999999,0.28,0.76,0.36,25,9,5411,GBR,11,0.0,0.04,0.0,1,8,8,25.788,20.04,0.0,0
CH0004321,29,0,1,0,59.61827586206897,47.98501105769276,169.11799999999988,0.2758620689655172,0.7931034482758621,0.4482758620689655,29,7,5411,GBR,1,0.0,0.0,0.0344827586206896,1,7,7,25.813793103448276,21.07241379310345,0.0,6
CH0004322,20,0,0,0,152.946,81.18861149071014,285.0705000000001,0.25,0.55,0.45,20,8,5411,GBR,1,0.0,0.0,0.0,1,5,5,26.689999999999998,21.244999999999997,0.0,2
CH0004323,33,0,0,3,35.82121212121212,36.60119403427775,92.1639999999999,0.4848484848484848,1.0,0.2424242424242424,33,9,4511,GBR,8,0.0,0.0909090909090909,0.0,1,10,10,24.875757575757575,20.28181818181818,0.0,3
CH0004324,41,0,2,0,355.1217073170732,394.7750194281702,868.41,0.048780487804878,0.975609756097561,0.2926829268292683,41,11,5814,GBR,0,0.0,0.0,0.048780487804878,1,11,11,24.60731707317073,21.23658536585366,0.0,5
CH0004325,39,0,0,0,121.06794871794874,98.21463866610256,294.415,0.5897435897435898,0.8461538461538461,0.3333333333333333,39,9,5411,GBR,0,0.0,0.0,0.0,1,8,8,26.46153846153846,19.77948717948718,0.0,8
CH0004326,35,1,0,0,102.89885714285714,88.29598024863435,231.3849999999999,0.1142857142857142,0.8285714285714286,0.4285714285714285,34,7,5411,GBR,9,0.0285714285714285,0.0,0.0,2,8,7,23.708571428571428,20.945714285714285,0.0,4
CH0004327,31,0,1,0,36.20032258064517,35.15334716010894,75.115,0.2580645161290322,0.6451612903225806,0.3548387096774194,31,10,5411,GBR,12,0.0,0.0,0.032258064516129,1,9,9,24.906451612903226,20.62258064516129,0.0,4
CH0004328,31,0,0,0,35.62548387096775,22.852955292289835,78.05,0.4516129032258064,0.967741935483871,0.4516129032258064,31,10,5411,GBR,17,0.0,0.0,0.0,1,9,9,23.72258064516129,20.76774193548387,0.0,6
CH0004329,36,0,0,1,78.52166666666668,59.65246719840799,210.6925,0.0555555555555555,0.75,0.25,35,9,5814,GBR,0,0.0,0.0277777777777777,0.0,1,9,9,23.655555555555555,19.352777777777778,0.0,3
CH0004330,28,0,0,1,407.8117857142857,337.0475018401607,1093.4899999999998,0.4285714285714285,0.8571428571428571,0.25,28,8,6051,GBR,0,0.0,0.0357142857142857,0.0,1,7,7,24.7,20.082142857142856,0.0,2
CH0004331,36,2,0,2,142.2313888888889,117.06937855459356,356.4975,0.0,0.6388888888888888,0.4722222222222222,36,11,5411,GBR,3,0.0555555555555555,0.0555555555555555,0.0,3,12,10,26.005555555555556,21.925,0.0,6
CH0004332,38,0,0,0,113.29315789473682,65.70636141423994,239.0835,0.631578947368421,0.5263157894736842,0.2368421052631578,38,9,5814,GBR,0,0.0,0.0,0.0,1,7,7,25.028947368421054,21.18421052631579,0.0,2
CH0004333,32,0,0,1,114.7134375,88.95159403490645,276.338,0.15625,0.65625,0.34375,32,10,5411,GBR,6,0.0,0.03125,0.0,1,8,8,25.946875,22.346875,0.0,10
CH0004334,29,0,0,0,469.0806896551724,445.26038373976064,1153.4339999999995,0.1724137931034483,0.9655172413793104,0.4482758620689655,28,9,5411,GBR,10,0.0,0.0,0.0,1,9,9,23.66551724137931,21.834482758620688,0.0,3
CH0004335,36,0,0,4,62.61222222222222,43.66304335385516,149.595,0.3611111111111111,0.9444444444444444,0.4166666666666667,36,8,5411,GBR,2,0.0,0.1111111111111111,0.0,1,6,6,23.605555555555554,21.555555555555557,0.0,5
CH0004336,23,0,0,2,374.8291304347826,283.7906909055757,952.1109999999998,0.0869565217391304,0.9565217391304348,0.391304347826087,22,8,4722,GBR,23,0.0,0.0869565217391304,0.0,1,7,7,25.191304347826087,21.395652173913046,0.0,2
CH0004337,34,0,0,2,90.68382352941175,149.82489029398377,195.10899999999995,0.1764705882352941,0.7941176470588235,0.4411764705882353,34,10,5732,GBR,8,0.0,0.0588235294117647,0.0,1,10,10,25.423529411764704,21.579411764705885,0.0,5
CH0004338,29,1,0,3,59.68,41.93247011565144,101.53799999999998,0.3793103448275862,0.7241379310344828,0.2068965517241379,29,10,5411,GBR,4,0.0344827586206896,0.1034482758620689,0.0,2,10,10,26.099999999999998,21.686206896551724,0.0,4
CH0004339,36,1,0,0,87.90444444444444,64.12022303875497,190.52,0.3333333333333333,0.9444444444444444,0.3611111111111111,36,12,5411,GBR,0,0.0277777777777777,0.0,0.0,2,11,11,25.477777777777778,20.216666666666665,0.0,2
CH0004340,22,0,0,0,103.41863636363637,76.75452332229614,252.49849999999995,0.3636363636363636,0.6818181818181818,0.4545454545454545,22,8,5814,GBR,2,0.0,0.0,0.0,1,8,8,24.95,22.78181818181818,0.0,4
CH0004341,35,0,0,2,176.27314285714286,174.66833619532676,419.57199999999966,0.4857142857142857,0.8571428571428571,0.3428571428571428,35,11,5411,GBR,7,0.0,0.0571428571428571,0.0,1,10,10,25.48857142857143,22.802857142857142,0.0,4
CH0004342,33,0,0,2,17.16030303030303,13.444665644050174,41.89399999999999,0.0606060606060606,0.9393939393939394,0.3939393939393939,33,11,5999,GBR,0,0.0,0.0606060606060606,0.0,1,11,11,24.703030303030303,22.206060606060603,0.0,6
CH0004343,40,0,0,0,94.741,75.60316662748039,256.64949999999993,0.45,0.7,0.375,39,11,5411,GBR,2,0.0,0.0,0.0,1,10,10,25.865,20.634999999999998,0.0,5
CH0004344,30,0,0,1,53.95466666666667,36.23043707402262,120.11649999999992,0.2333333333333333,0.7,0.3333333333333333,30,10,5732,GBR,21,0.0,0.0333333333333333,0.0,1,7,7,24.973333333333336,20.69333333333333,0.0,1
CH0004345,34,2,0,0,47.78941176470588,31.667597333167148,111.0535,0.5294117647058824,0.7352941176470589,0.3529411764705882,34,11,5814,GBR,20,0.0588235294117647,0.0,0.0,3,12,10,26.373529411764707,20.985294117647058,0.0,3
CH0004346,34,0,0,2,32.26029411764706,27.06312749125354,83.62399999999998,0.1470588235294117,0.7941176470588235,0.3235294117647059,34,10,5814,GBR,2,0.0,0.0588235294117647,0.0,1,9,9,25.711764705882356,21.71470588235294,0.0,3
CH0004347,32,1,0,1,75.42750000000001,62.52063700581516,196.571,0.5,0.71875,0.28125,32,9,4829,USA,12,0.03125,0.03125,0.0,2,9,9,25.55625,20.665625,0.0,5
CH0004348,33,0,0,2,57.96,44.4750439853633,139.97399999999996,0.303030303030303,0.6666666666666666,0.4242424242424242,32,9,5732,GBR,0,0.0,0.0606060606060606,0.0,1,8,8,25.357575757575756,21.457575757575757,0.0,9
CH0004349,24,1,0,1,59.84375,44.71889366412679,143.9284999999999,0.1666666666666666,0.5833333333333334,0.5833333333333334,24,8,5999,GBR,19,0.0416666666666666,0.0416666666666666,0.0,2,8,7,24.84583333333333,22.116666666666664,0.0,7
CH0004350,34,0,0,3,29.409411764705883,37.89004138302214,97.22999999999983,0.5294117647058824,0.8823529411764706,0.2647058823529412,34,7,5732,GBR,9,0.0,0.088235294117647,0.0,1,7,7,24.276470588235295,20.28529411764706,0.0,8
CH0004351,24,0,0,3,104.63208333333334,75.96645266335415,245.999,0.125,0.9166666666666666,0.3333333333333333,24,9,5411,GBR,1,0.0,0.125,0.0,1,9,9,25.004166666666666,21.679166666666664,0.0,1
CH0004352,42,3,1,4,54.27023809523809,33.358538343724426,112.78349999999998,0.238095238095238,0.9523809523809524,0.5,41,10,5814,GBR,5,0.0714285714285714,0.0952380952380952,0.0238095238095238,4,12,10,25.326190476190476,20.78333333333333,0.0,5
CH0004353,29,0,0,1,28.568620689655173,23.26013323327183,76.83799999999998,0.1034482758620689,0.9655172413793104,0.4137931034482758,29,9,5814,GBR,1,0.0,0.0344827586206896,0.0,1,8,8,24.306896551724137,22.2448275862069,0.0,4
CH0004354,26,1,0,0,66.55807692307692,61.49821948767172,192.995,0.1153846153846153,0.7307692307692307,0.3076923076923077,26,8,5411,USA,0,0.0384615384615384,0.0,0.0,2,7,7,25.134615384615383,22.78076923076923,0.0,7
CH0004355,37,0,0,0,47.91216216216216,42.11616258339251,138.46599999999992,0.2972972972972973,0.6756756756756757,0.4594594594594595,37,9,5999,GBR,3,0.0,0.0,0.0,1,7,7,24.916216216216217,21.1,0.0,5
CH0004356,28,0,0,1,93.53285714285714,93.80009448218976,305.0895,0.3214285714285714,0.7857142857142857,0.3571428571428571,27,6,5812,GBR,0,0.0,0.0357142857142857,0.0,1,6,6,23.97142857142857,20.067857142857143,0.0,8
CH0004357,28,1,0,2,52.14821428571429,47.38666620189859,144.05449999999985,0.2857142857142857,0.6428571428571429,0.4642857142857143,28,10,5732,USA,17,0.0357142857142857,0.0714285714285714,0.0,2,9,9,24.849999999999998,21.110714285714288,0.0,6
CH0004358,32,0,0,0,27.9109375,19.13571603376785,59.15549999999999,0.15625,0.875,0.40625,31,8,5814,GBR,0,0.0,0.0,0.0,1,7,7,23.984375,22.44375,0.0,7
CH0004359,29,0,0,0,50.11,50.94718315499465,156.066,0.1379310344827586,0.5517241379310345,0.3103448275862069,29,9,5945,GBR,6,0.0,0.0,0.0,1,7,7,26.099999999999998,21.75172413793103,0.0,6
CH0004360,19,0,0,1,18.84894736842105,9.321429846647185,31.47399999999997,0.0526315789473684,0.9473684210526316,0.2631578947368421,19,7,5411,GBR,3,0.0,0.0526315789473684,0.0,1,6,6,23.80526315789474,22.81578947368421,0.0,3
CH0004361,34,0,0,0,218.2535294117647,226.51387406678103,425.70649999999966,0.0,0.7058823529411765,0.4411764705882353,33,7,5411,USA,5,0.0,0.0,0.0,1,5,5,24.27352941176471,22.220588235294116,0.0,4
CH0004362,35,1,0,1,180.388,90.37481103389244,336.81199999999995,0.6285714285714286,0.6857142857142857,0.4,34,10,5732,USA,4,0.0285714285714285,0.0285714285714285,0.0,2,9,8,24.534285714285716,20.408571428571427,0.0,4
CH0004363,21,0,0,0,233.36142857142855,140.9902629008725,487.99,0.3333333333333333,1.0,0.3333333333333333,21,6,5732,GBR,3,0.0,0.0,0.0,1,7,7,25.523809523809526,21.904761904761905,0.0,3
CH0004364,37,0,0,1,60.395135135135135,53.90267930990802,138.87399999999994,0.2162162162162162,0.8648648648648649,0.4864864864864865,37,11,5812,GBR,0,0.0,0.027027027027027,0.0,1,10,10,25.416216216216217,21.57027027027027,0.0,9
CH0004365,32,2,0,4,243.964375,186.0572218074148,603.6279999999999,0.34375,0.96875,0.40625,31,10,5999,GBR,1,0.0625,0.125,0.0,3,12,10,25.784375,21.765625,0.0,5
CH0004366,34,0,0,1,134.40735294117647,112.88491396936816,384.6265,0.5882352941176471,0.9411764705882352,0.4117647058823529,33,6,5814,GBR,8,0.0,0.0294117647058823,0.0,1,6,6,24.90294117647059,19.77058823529412,0.0,5
CH0004367,31,0,0,3,44.16,31.443925963530692,98.145,0.2903225806451613,0.967741935483871,0.3225806451612903,31,9,4511,GBR,1,0.0,0.0967741935483871,0.0,1,7,7,24.096774193548388,20.748387096774195,0.0,3
CH0004368,34,0,0,0,45.60382352941176,30.720979902173248,102.918,0.3529411764705882,0.9411764705882352,0.2352941176470588,34,8,5999,GBR,3,0.0,0.0,0.0,1,6,6,24.00294117647059,21.099999999999998,0.0,5
CH0004369,28,0,0,1,77.3717857142857,54.04624069933226,190.6829999999999,0.1428571428571428,0.7142857142857143,0.4285714285714285,28,9,5411,GBR,2,0.0,0.0357142857142857,0.0,1,9,9,26.210714285714285,19.932142857142857,0.0,2
CH0004370,36,0,0,4,101.20527777777778,87.59283697022299,292.56,0.1666666666666666,0.6666666666666666,0.4722222222222222,35,9,5411,GBR,1,0.0,0.1111111111111111,0.0,1,9,9,26.48888888888889,20.730555555555554,0.0,5
CH0004371,29,0,0,1,106.54551724137932,75.30217548489964,245.20999999999995,0.1724137931034483,0.9655172413793104,0.3103448275862069,29,10,5999,GBR,18,0.0,0.0344827586206896,0.0,1,10,10,24.317241379310346,22.610344827586207,0.0,9
CH0004372,23,0,0,0,82.48086956521739,66.96870754403564,198.296,0.1304347826086956,0.782608695652174,0.5217391304347826,23,8,5732,GBR,1,0.0,0.0,0.0,1,5,5,26.047826086956523,21.643478260869564,0.0,4
CH0004373,34,0,0,2,74.63205882352942,58.137549217060496,192.519,0.5882352941176471,0.7352941176470589,0.4705882352941176,34,9,5411,GBR,1,0.0,0.0588235294117647,0.0,1,8,8,24.326470588235296,22.91470588235294,0.0,4
CH0004374,25,0,0,1,249.3468,171.70198792093237,604.7359999999995,0.12,0.84,0.52,25,8,5945,GBR,10,0.0,0.04,0.0,1,7,7,25.804000000000002,20.044,0.0,3
CH0004375,32,0,0,1,72.0221875,45.477808181529234,165.07249999999996,0.59375,0.78125,0.375,31,10,7994,GBR,7,0.0,0.03125,0.0,1,9,9,24.590625,21.334375,0.0,5
CH0004376,32,0,0,0,61.5078125,53.078611495462944,160.3115,0.375,0.84375,0.25,32,10,5814,GBR,3,0.0,0.0,0.0,1,9,9,26.496875,21.24375,0.0,2
CH0004377,33,0,0,2,90.2639393939394,85.5604269266535,242.45199999999983,0.2424242424242424,0.9696969696969696,0.3636363636363636,33,9,5411,GBR,4,0.0,0.0606060606060606,0.0,1,6,6,25.124242424242425,21.16060606060606,0.0,8
CH0004378,32,0,0,3,88.44375,92.24292978413732,200.06199999999995,0.1875,0.625,0.59375,31,9,5732,GBR,4,0.0,0.09375,0.0,1,7,7,24.525,21.665625,0.0,4
CH0004379,28,0,0,1,31.647142857142857,33.56966077975356,89.78649999999996,0.4642857142857143,0.6785714285714286,0.3571428571428571,28,9,5814,GBR,0,0.0,0.0357142857142857,0.0,1,8,8,25.428571428571427,23.00714285714286,0.0,7
CH0004380,35,0,0,1,39.139428571428574,28.08858297923753,86.95899999999988,0.5428571428571428,0.6857142857142857,0.4571428571428571,35,9,5814,GBR,6,0.0,0.0285714285714285,0.0,1,9,9,23.962857142857143,21.64,0.0,2
CH0004381,34,1,0,0,593.4838235294118,690.8939915527747,1500.9374999999973,0.2352941176470588,0.8529411764705882,0.3529411764705882,33,9,5411,GBR,0,0.0294117647058823,0.0,0.0,2,9,8,25.626470588235293,20.305882352941175,0.0,10
CH0004382,38,0,0,0,27.834736842105265,25.7649920394659,72.23649999999998,0.631578947368421,0.7105263157894737,0.2631578947368421,36,9,5732,GBR,3,0.0,0.0,0.0,1,9,9,25.073684210526313,19.74473684210526,0.0,6
CH0004383,35,1,1,1,125.30114285714284,131.85157552810546,272.8059999999998,0.3142857142857143,0.8857142857142857,0.3142857142857143,35,8,5999,GBR,3,0.0285714285714285,0.0285714285714285,0.0285714285714285,2,8,8,26.25142857142857,18.99142857142857,0.0,5
CH0004384,37,0,0,1,133.6664864864865,95.30775828908207,335.572,0.027027027027027,0.5945945945945946,0.4324324324324324,37,10,5411,GBR,5,0.0,0.027027027027027,0.0,1,10,10,24.52972972972973,20.027027027027028,0.0,2
CH0004385,36,0,0,2,193.0905555555556,191.30491144385104,597.8425,0.0833333333333333,0.6944444444444444,0.5,36,7,5814,USA,2,0.0,0.0555555555555555,0.0,1,7,7,24.51388888888889,22.63888888888889,0.0,8
CH0004386,32,1,0,1,142.0209375,121.28975454323113,419.79849999999993,0.125,0.59375,0.4375,31,10,5732,GBR,0,0.03125,0.03125,0.0,2,11,10,23.946875,21.40625,0.0,5
CH0004387,34,1,1,1,309.4873529411765,182.26051274179488,680.0749999999998,0.4117647058823529,0.8529411764705882,0.3529411764705882,33,11,5814,USA,5,0.0294117647058823,0.0294117647058823,0.0294117647058823,2,11,10,25.841176470588238,23.41470588235294,0.0,7
CH0004388,36,0,0,1,118.85027777777776,110.97926703375369,237.09,0.0277777777777777,1.0,0.3611111111111111,36,9,5814,GBR,3,0.0,0.0277777777777777,0.0,1,8,8,23.922222222222224,21.61388888888889,0.0,6
CH0004389,28,0,0,1,287.74821428571425,241.5103760374079,757.0659999999998,0.1071428571428571,0.9642857142857144,0.4285714285714285,28,9,5411,GBR,10,0.0,0.0357142857142857,0.0,1,9,9,25.603571428571428,20.849999999999998,0.0,8
CH0004390,26,0,0,2,182.265,179.99977053874264,487.385,0.3461538461538461,0.8846153846153846,0.6923076923076923,26,9,5732,USA,6,0.0,0.0769230769230769,0.0,1,7,7,25.426923076923078,21.52692307692308,0.0,7
CH0004391,20,0,0,0,360.5995,474.3553850001961,599.4660000000013,0.15,0.95,0.4,20,8,5411,GBR,7,0.0,0.0,0.0,1,8,8,23.875,19.8,0.0,3
CH0004392,23,0,0,0,69.62695652173913,52.85150607940762,133.331,0.217391304347826,0.6956521739130435,0.4782608695652174,23,8,4722,GBR,8,0.0,0.0,0.0,1,7,7,24.969565217391303,20.691304347826087,0.0,3
